,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
9458,598550,200650,598550,200690,22,59852006,4.0,4.53138976330096,4.53138976330096,0.4
9475,598650,198250,598619,198256,22,59861982,7.0,7.674301152542147,7.674301152542147,0.6000000000000001
9478,598650,199550,598632,199503,22,59861995,4.0,4.4495341016947645,4.4495341016947645,0.4
9500,598750,199250,598736,199213,22,59871992,4.0,4.4495341016947645,4.4495341016947645,0.4
9502,598750,199550,598743,199538,22,59871995,6.0,6.4495341016947645,6.4495341016947645,0.4
9504,598750,199950,598777,199961,22,59871999,4.0,4.4495341016947645,4.4495341016947645,0.4
9514,598850,199150,598850,199170,22,59881991,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
9563,599050,199050,599050,199030,22,59901990,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
9566,599050,200250,599000,200200,22,59902002,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
9590,599150,202350,599140,202340,22,59912023,8.0,8.674301152542146,8.674301152542146,0.6000000000000001
9605,599250,122750,599284,122741,22,59921227,8.0,8.856225160596896,4.428112580298448,0.6000000000000001
9609,599250,200050,599240,200063,22,59922000,4.0,4.4495341016947645,4.4495341016947645,0.4
9667,599550,201450,599574,201438,22,59952014,4.0,4.4495341016947645,4.4495341016947645,0.4
9686,599650,197950,599663,197940,22,59961979,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
9713,599850,114350,599860,114306,22,59981143,10.0,10.641638279752193,5.320819139876097,0.6000000000000001
9727,599850,201150,599813,201168,22,59982011,8.0,8.674301152542146,8.674301152542146,0.6000000000000001
9735,599850,201950,599867,201925,22,59982019,4.0,4.4495341016947645,4.4495341016947645,0.4
9757,600050,115850,600051,115853,22,60001158,4.0,4.539669609118751,4.539669609118751,0.4
9785,600250,126950,600237,126974,22,60021269,4.0,4.460320584797836,4.460320584797836,0.4
9790,600250,198750,600267,198708,22,60021987,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
9839,600450,200150,600466,200150,22,60042001,8.0,8.899068203389529,4.4495341016947645,0.8
9870,600550,200250,600504,200250,22,60052002,8.0,8.899068203389529,4.4495341016947645,0.8
9876,600550,200350,600507,200318,22,60052003,8.0,8.899068203389529,4.4495341016947645,0.8
9901,600750,205150,600788,205112,22,60072051,4.0,4.700991199297378,4.700991199297378,0.4
9931,601050,123450,601047,123414,22,60101234,8.0,9.141633547462527,9.141633547462527,0.8
9951,601150,123450,601123,123495,22,60111234,4.0,4.570816773731264,4.570816773731264,0.4
9953,601150,123550,601190,123590,22,60111235,13.0,13.570816773731263,13.570816773731263,1.2
9956,601150,125750,601191,125739,22,60111257,7.0,7.81517859685275,7.81517859685275,0.6000000000000001
9987,601250,123950,601200,123900,22,60121239,10.0,10.271726198950917,10.271726198950917,1.0
10000,601250,201550,601209,201535,22,60122015,4.0,4.4495341016947645,4.4495341016947645,0.4
10002,601250,201650,601275,201600,22,60122016,4.0,4.4495341016947645,4.4495341016947645,0.4
10035,601350,123850,601300,123800,22,60131238,31.0,32.71245032119379,32.71245032119379,2.8
10084,601450,203050,601476,203013,22,60142030,4.0,4.4495341016947645,4.4495341016947645,0.4
10086,601450,203650,601499,203658,22,60142036,4.0,4.4495341016947645,4.4495341016947645,0.4
10088,601450,203750,601464,203744,22,60142037,4.0,4.4495341016947645,4.4495341016947645,0.4
10093,601550,123850,601584,123856,22,60151238,12.0,12.570816773731263,6.285408386865631,1.2
10105,601550,201650,601514,201688,22,60152016,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
10126,601650,201750,601650,201749,22,60162017,4.0,4.4495341016947645,4.4495341016947645,0.4
10151,601850,124250,601800,124250,22,60181242,5.0,5.5434523979018335,5.5434523979018335,0.4
10158,601850,201850,601844,201812,22,60182018,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
10185,601950,201850,601948,201850,22,60192018,10.0,11.123835254236912,11.123835254236912,1.0
10199,601950,205550,601969,205515,22,60192055,4.0,4.582002283489281,4.582002283489281,0.4
10223,602150,122950,602152,122942,22,60211229,4.0,4.488301960238225,4.488301960238225,0.4
10247,602250,197850,602274,197860,22,60221978,4.0,4.4495341016947645,4.4495341016947645,0.4
10251,602250,202050,602200,202020,22,60222020,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
10260,602350,200350,602353,200317,22,60232003,4.0,4.4495341016947645,4.4495341016947645,0.4
10263,602350,202050,602330,202060,22,60232020,4.0,4.4495341016947645,4.4495341016947645,0.4
10265,602350,202150,602350,202100,22,60232021,4.0,4.4495341016947645,4.4495341016947645,0.4
10279,602450,200250,602432,200229,22,60242002,5.0,5.4495341016947645,5.4495341016947645,0.4
10315,602850,126150,602899,126145,22,60281261,6.0,6.81517859685275,6.81517859685275,0.6000000000000001
10365,603250,125450,603220,125450,22,60321254,4.0,4.271726198950917,4.271726198950917,0.2
10478,604650,200750,604654,200712,22,60462007,4.0,4.224767050847382,4.224767050847382,0.2
10488,604750,202350,604796,202316,22,60472023,6.0,6.674301152542147,6.674301152542147,0.6000000000000001
10509,604950,125050,604976,125056,22,60491250,10.0,11.086904795803669,11.086904795803669,0.8
10514,604950,125150,604993,125131,22,60491251,4.0,4.5434523979018335,4.5434523979018335,0.4
10541,605250,124050,605252,124050,22,60521240,4.0,4.760480136712847,4.760480136712847,0.4
10549,605250,125250,605210,125246,22,60521252,6.0,6.81517859685275,6.81517859685275,0.6000000000000001
10607,605950,125450,605989,125409,22,60591254,4.0,4.271726198950917,4.271726198950917,0.2
10609,605950,193850,605994,193887,22,60591938,4.0,4.272574184950654,4.272574184950654,0.2
10623,606250,126650,606279,126634,22,60621266,8.0,9.086904795803667,9.086904795803667,0.8
10627,606250,127050,606239,127001,22,60621270,4.0,4.271726198950917,4.271726198950917,0.2
10638,606550,125650,606542,125665,22,60651256,8.0,8.815178596852752,8.815178596852752,0.6000000000000001
10662,606750,125650,606760,125680,22,60671256,4.0,4.271726198950917,4.271726198950917,0.2
10676,607050,125450,607029,125427,22,60701254,4.0,4.5434523979018335,4.5434523979018335,0.4
10678,607050,126650,607077,126652,22,60701266,6.0,6.543452397901834,6.543452397901834,0.4
10680,607050,127150,607079,127119,22,60701271,4.0,4.271726198950917,4.271726198950917,0.2
10711,607450,126550,607482,126563,22,60741265,4.0,4.5434523979018335,4.5434523979018335,0.4
